utt_id	wav	dur_s	peak	sr	status	flags	text_olchiki
train_santalimale_02473	train_santalimale_02473.wav	13.27	0.794	48000	PASS	-	ᱟᱨ, ᱤᱧ ᱦᱚᱸ ᱱᱚᱟ ᱦᱚᱲᱢᱚᱡᱤᱣᱤ ᱟᱢ ᱵᱮᱜᱚᱨ ᱛᱮ ᱨᱤᱯᱤᱫᱼᱟ ᱵᱷᱚᱨ ᱦᱚᱸ ᱚᱦᱚᱧ ᱫᱚᱦᱚ ᱫᱟᱲᱮᱹ ᱞᱮᱭᱟ, ᱮᱱᱛᱮ ᱥᱟᱹᱨᱤᱭᱟᱜᱼᱟ ᱠᱟᱱ ᱠᱷᱟᱱ ᱫᱷᱚᱨᱚᱢ ᱨᱮᱭᱟᱜᱼᱟ ᱠᱟᱱᱟ ᱟᱨ ᱫᱷᱚᱨᱚᱢ ᱠᱟᱱ ᱠᱷᱟᱱ ᱥᱟᱹᱨᱤᱭᱟᱜᱼᱟ ᱠᱟᱱᱟ।
train_santalimale_02474	train_santalimale_02474.wav	4.13	0.794	48000	PASS	-	ᱚᱠᱟ ᱠᱟᱛᱷᱟᱢ ᱨᱚᱲ ᱟᱠᱟᱫᱼᱟ ᱟᱨᱮᱢ ᱜᱚᱜᱼᱟ ᱟᱠᱟᱫᱼᱟ, ᱫᱤᱥᱟᱹᱭᱮᱫᱟᱢ?
train_santalimale_02475	train_santalimale_02475.wav	3.73	0.794	48000	PASS	-	ᱢᱮᱱᱠᱷᱟᱱ, ᱱᱚᱬᱰᱮ ᱱᱤᱛ ᱚᱠᱚᱭ ᱦᱚᱸ ᱵᱟᱹᱱᱩᱠᱠᱚᱟ।
train_santalimale_02476	train_santalimale_02476.wav	4.04	0.794	48000	PASS	-	ᱮᱠᱮᱱ ᱢᱤᱫᱼᱟ ᱴᱮᱱ ᱥᱮᱨᱢᱟ ᱨᱮᱱ ᱧᱤᱱᱫᱟᱹ ᱨᱟᱹᱱᱤ ᱥᱟᱹᱠᱷᱤ ᱢᱮᱱᱟᱭᱟ।
train_santalimale_02477	train_santalimale_02477.wav	5.07	0.794	48000	PASS	-	ᱟᱨ, ᱥᱮᱨᱢᱟ ᱰᱟᱦᱟᱨ ᱦᱚᱸ ᱥᱟᱯᱷᱟ ᱢᱟᱨᱥᱟᱞ ᱜᱮᱭᱟ ᱟᱨᱤᱧ ᱯᱟᱸᱧᱟᱢᱮᱜᱮᱭᱟ।
train_santalimale_02478	train_santalimale_02478.wav	11.56	0.794	48000	PASS	-	ᱡᱩᱫᱤ ᱵᱟᱢ ᱯᱟᱹᱛᱤᱭᱟᱹᱩᱜᱼᱟ ᱠᱟᱱᱟ ᱢᱮᱱᱠᱷᱟᱱ ᱦᱟᱹᱱᱤ ᱥᱮᱨᱢᱟ ᱨᱮ ᱧᱤᱱᱫᱟᱹ ᱪᱟᱸᱫᱚ ᱵᱮᱸᱜᱮᱫᱼᱟ ᱟᱭᱢᱮ ᱟᱨ ᱱᱚᱟ ᱫᱷᱚᱨᱚᱢ ᱨᱮᱭᱟᱜᱼᱟ ᱢᱟᱫᱼᱟ ᱠᱷᱚᱞ ᱛᱤᱨᱤᱭᱚ ᱩᱴᱤ ᱨᱮᱧ ᱠᱤᱨᱤᱭᱟᱹᱜᱼᱟ ᱠᱟᱱᱟ।
train_santalimale_02479	train_santalimale_02479.wav	12.33	0.794	48000	PASS	-	ᱵᱤᱴᱤᱢᱟᱹᱸᱭ ᱫᱚ ᱚᱱᱟ ᱛᱤᱨᱤᱭᱚ ᱥᱟᱵᱼᱟ ᱨᱟᱠᱟᱵᱼᱟ ᱠᱟᱛᱮ ᱪᱟᱸᱫᱚ ᱵᱟᱵᱟ ᱥᱟᱨᱦᱟᱣᱮ ᱛᱩᱞᱩᱡᱼᱟ ᱤᱥᱚᱨᱟᱜᱼᱟ ᱧᱩᱛᱩᱢ ᱥᱚᱱᱚᱛᱚᱜᱼᱟ ᱢᱟ ᱢᱮᱱ ᱠᱟᱛᱮ ᱟᱭᱟᱜᱼᱟ ᱪᱟᱸᱫᱤ ᱨᱮ ᱡᱟᱜᱼᱟ ᱠᱟᱛᱮᱭ ᱡᱚᱦᱟᱨ ᱟᱫᱟ।
train_santalimale_02480	train_santalimale_02480.wav	10.63	0.794	48000	PASS	-	ᱱᱚᱟ ᱟᱲᱟᱝ ᱟᱸᱡᱚᱢ ᱢᱩᱪᱟᱹᱫᱼᱟ ᱥᱟᱸᱣ ᱛᱮ ᱵᱟᱹᱵᱞᱩ ᱫᱚ ᱦᱟᱹᱨᱤᱭᱟᱹᱲ ᱜᱮᱭ ᱩᱞᱴᱤ ᱠᱮᱫᱟ ᱟᱨ ᱦᱚᱴᱚᱜᱼᱟ ᱫᱚ ᱞᱟᱛᱣᱟᱜᱼᱟ ᱮᱱ ᱛᱟᱭ ᱛᱮ ᱦᱚᱲᱢᱚ ᱥᱚᱢᱮᱛᱮ ᱟᱲᱟᱜᱼᱟ ᱜᱤᱰᱤ ᱠᱮᱫᱟ।
train_santalimale_02481	train_santalimale_02481.wav	8.74	0.794	48000	PASS	-	ᱱᱚᱝᱠᱟ ᱧᱮᱞᱛᱮ ᱵᱤᱴᱤᱢᱟᱹᱸᱭ ᱦᱚᱸ ᱡᱩᱨᱤ ᱛᱮ ᱠᱟᱹᱰᱞᱟᱹᱜᱼᱟ ᱢᱟᱛᱠᱚᱢ ᱲᱟᱹᱨ ᱨᱮ ᱟᱭᱟᱜᱼᱟ ᱥᱟᱹᱲᱤ ᱨᱮᱭᱟᱜᱼᱟ ᱯᱟᱹᱥᱤ ᱵᱮᱱᱟᱣ ᱠᱟᱛᱮᱭ ᱟᱠᱟ ᱠᱮᱫᱟ।
train_santalimale_02482	train_santalimale_02482.wav	12.36	0.794	48000	PASS	-	ᱤᱥᱚᱨ ᱵᱟᱵᱟᱣᱟᱜᱼᱟ ᱧᱩᱛᱩᱢ ᱥᱚᱱᱚᱛᱚᱜᱼᱟ ᱢᱟ ᱢᱮᱱ ᱠᱟᱛᱮ ᱟᱭᱟᱜᱼᱟ ᱦᱚᱴᱚᱜᱼᱟ ᱨᱮ ᱯᱟᱹᱥᱤᱭᱮ ᱦᱩᱨᱟᱹᱲ ᱠᱮᱫᱟ, ᱢᱮᱱᱠᱷᱟᱱ ᱱᱤᱛ ᱚᱬᱰᱮ ᱫᱚ ᱮᱠᱮᱱ ᱟᱹᱠᱤᱱᱟᱜᱼᱟ ᱥᱟᱡ ᱛᱮᱫᱼᱟ ᱠᱤᱱ ᱵᱟᱹᱜᱤ ᱚᱴᱚᱣᱟᱫᱟ।
train_santalimale_02483	train_santalimale_02483.wav	9.33	0.794	48000	PASS	-	ᱟᱹᱠᱤᱱ ᱫᱚ ᱥᱮᱨᱢᱟ ᱯᱩᱨᱤ ᱛᱮ ᱠᱤᱨᱤᱭᱟᱹ ᱵᱚᱸᱝᱟᱜᱟᱣᱟᱜᱼᱟ ᱡᱤᱭᱚᱱ ᱨᱮᱭᱟᱜᱼᱟ ᱨᱟᱸᱛ ᱜᱟᱹᱰᱤ ᱞᱟᱜᱼᱟᱜᱟ ᱨᱟᱜᱼᱟᱠᱟᱵᱼᱟ ᱠᱤᱱ ᱢᱚᱦᱚᱬᱰᱟᱭᱮᱱᱟ।
train_santalimale_02484	train_santalimale_02484.wav	12.38	0.794	48000	PASS	-	ᱨᱟᱢᱥᱟᱹᱤ ᱫᱚ ᱮᱸᱜᱟᱛᱚᱟᱯᱟᱛ ᱨᱮᱱ ᱮᱠᱟᱯᱩᱛᱚᱮ ᱛᱟᱸᱦᱮᱸᱠᱟᱱ ᱛᱮ ᱡᱩᱢᱤ ᱵᱟᱝ ᱦᱟᱹᱴᱤᱧ ᱞᱮᱱ ᱛᱟᱭᱟ ᱟᱨ ᱮᱸᱜᱟᱛᱚᱟᱯᱟᱛ ᱵᱮᱸᱰᱟᱣ ᱛᱟᱭᱱᱚᱢ ᱯᱪᱟᱥ ᱵᱤᱜᱷᱟ ᱡᱟᱭᱜᱟ ᱨᱮᱱ ᱢᱟᱹᱞᱤᱠᱚᱮ ᱦᱩᱭ ᱮᱱᱟ।
train_santalimale_02485	train_santalimale_02485.wav	12.74	0.794	48000	PASS	-	ᱟᱴᱟᱞᱠᱚᱴᱚᱞ ᱚᱲᱟᱜᱼᱟᱫᱩᱣᱟᱹᱨ, ᱜᱚᱲᱟᱯᱮᱨᱮᱡᱼᱟ ᱢᱤᱸᱦᱩᱢᱮᱨᱚᱢ ᱟᱨ ᱟᱥᱮᱪᱛᱟᱥᱮᱡᱼᱟ ᱚᱱᱫᱷᱚᱱ ᱛᱟᱸᱦᱮᱸᱠᱟᱱ ᱛᱮ ᱨᱟᱢᱥᱟᱹᱤ ᱯᱟᱲᱦᱟᱣ ᱚᱪᱚᱭᱮ ᱫᱚ ᱜᱚᱵᱟᱵᱟ ᱵᱟᱝ ᱠᱤᱱ ᱜᱚᱨᱚᱡ ᱞᱮᱱᱟ।
train_santalimale_02486	train_santalimale_02486.wav	4.58	0.794	48000	PASS	-	ᱮᱱᱛᱮᱫᱼᱟ ᱱᱩᱠᱨᱤᱪᱟᱹᱠᱨᱤ ᱨᱮᱭᱟᱜᱼᱟ ᱡᱟᱸᱦᱟᱸᱱ ᱡᱟᱹᱨᱩᱲ ᱜᱮ ᱵᱟᱝ ᱛᱟᱸᱦᱮᱸᱠᱟᱱᱟ।
train_santalimale_02487	train_santalimale_02487.wav	6.04	0.794	48000	PASS	-	ᱢᱤᱫᱼᱟ ᱴᱮᱡᱼᱟ ᱦᱚᱯᱚᱱ ᱯᱪᱟᱥ ᱵᱤᱜᱷᱟᱹ ᱡᱟᱭᱜᱟ ᱨᱮ ᱟᱹᱰᱤ ᱵᱮᱥ ᱛᱮᱭ ᱯᱟᱥᱠᱟᱟᱹᱥᱩᱞ ᱫᱟᱲᱮᱹᱭᱟᱜᱼᱟᱟ।
train_santalimale_02488	train_santalimale_02488.wav	7.95	0.794	48000	PASS	-	ᱚᱠᱛᱮ ᱱᱟᱹᱯᱤᱛ ᱨᱮ ᱜᱚᱵᱟᱵᱟ ᱫᱚ ᱠᱩᱸᱠᱟᱹᱞ ᱵᱷᱟᱡᱟᱱ ᱞᱮᱠᱟ ᱵᱟᱪᱷᱟᱣ ᱠᱟᱛᱮ ᱵᱟᱹᱦᱩ ᱠᱤᱱ ᱵᱟᱪᱷᱟᱣ ᱟᱫᱮ ᱛᱟᱸᱦᱮᱸᱠᱟᱱᱟ।
train_santalimale_02489	train_santalimale_02489.wav	5.13	0.794	48000	PASS	-	ᱱᱟᱸᱣᱟᱸ ᱵᱟᱹᱦᱩ ᱠᱚ ᱧᱮᱞ ᱞᱮᱫᱮ ᱡᱚᱠᱷᱟᱱ ᱟᱛᱚ ᱦᱚᱲ ᱠᱚ ᱴᱷᱟᱠ ᱩᱛᱟᱹᱨ ᱞᱮᱱᱟ।
train_santalimale_02490	train_santalimale_02490.wav	5.89	0.794	48000	PASS	-	ᱱᱚᱝᱠᱟ ᱨᱩᱯᱨᱚᱝᱟᱱ ᱵᱟᱹᱦᱩ ᱱᱚᱟ ᱟᱛᱚ ᱛᱮ ᱵᱟᱝ ᱠᱚ ᱵᱚᱞᱚ ᱟᱠᱟᱱ ᱛᱟᱸᱦᱮᱠᱟᱱᱟ।
train_santalimale_02491	train_santalimale_02491.wav	5.19	0.794	48000	PASS	-	ᱨᱟᱢᱥᱟᱹᱤ ᱟᱜᱼᱟ ᱵᱷᱟᱹᱜ ᱟᱨ ᱜᱚᱵᱟᱵᱟᱣᱟᱜᱼᱟ ᱵᱷᱟᱜᱮ ᱛᱚᱡᱵᱤᱡ ᱠᱚ ᱥᱟᱨᱦᱟᱣ ᱞᱮᱫᱟ।
train_santalimale_02492	train_santalimale_02492.wav	4.79	0.794	48000	PASS	-	ᱚᱲᱟᱜᱼᱟ ᱦᱚᱲ ᱞᱩᱠᱷᱤ, ᱡᱮ ᱞᱮᱠᱟ ᱨᱩᱯ, ᱚᱱᱠᱟ ᱜᱮ ᱜᱩᱬ ᱦᱚᱸ ᱛᱟᱭ।
train_santalimale_02493	train_santalimale_02493.wav	4.01	0.794	48000	PASS	-	ᱟᱹᱰᱤ ᱱᱟᱯᱟᱭ ᱛᱮ ᱚᱲᱟᱠᱚᱫᱩᱣᱟᱹᱨᱚᱮ ᱡᱤᱜᱟᱹᱥ ᱠᱮᱫᱟ।
train_santalimale_02494	train_santalimale_02494.wav	5.16	0.794	48000	PASS	-	ᱥᱤᱢᱨᱟᱜᱼᱟ ᱧᱤᱱᱫᱟᱹ ᱠᱷᱚᱱ ᱠᱷᱟᱴᱟᱣ ᱠᱟᱛᱮ ᱪᱟᱥᱵᱟᱥ ᱥᱟᱢᱵᱲᱟᱹᱣ ᱠᱮᱫᱟ।
train_santalimale_02495	train_santalimale_02495.wav	9.29	0.794	48000	PASS	-	ᱥᱟᱹᱨᱤ ᱜᱮ ᱜᱷᱤᱨᱱᱤᱭ ᱜᱤᱨᱟᱹᱵᱟᱹᱥᱤ ᱞᱮᱱ ᱠᱷᱟᱱ ᱦᱚᱲ ᱫᱚᱭ ᱥᱟᱹᱵᱟᱹᱥᱤᱜᱼᱟᱟ ᱟᱨ ᱜᱷᱤᱨᱱᱤᱭ ᱧᱤᱨᱟᱹᱵᱟᱹᱥᱤ ᱞᱮᱱᱠᱷᱟᱱ ᱦᱚᱲ ᱫᱚᱭ ᱵᱟᱵᱟᱡᱤᱜᱼᱟᱟ।
train_santalimale_02496	train_santalimale_02496.wav	7.69	0.794	48000	PASS	-	ᱡᱚᱢᱚᱧᱩᱸ ᱨᱮᱭᱟᱜᱼᱟ ᱚᱠᱩᱞᱟᱹᱱ ᱵᱟᱝ ᱛᱟᱸᱦᱮᱸᱠᱟᱱ ᱛᱮ, ᱜᱤᱫᱟᱹᱨᱚᱯᱤᱫᱟᱹᱨ ᱦᱮᱥᱮᱪᱥᱮᱠᱨᱮᱡᱼᱟ ᱠᱚ ᱡᱚᱢᱚᱧᱩᱸ ᱭᱮᱫᱼᱟ ᱛᱟᱸᱦᱮᱸᱠᱟᱱᱟ।
train_santalimale_02497	train_santalimale_02497.wav	4.75	0.794	48000	PASS	-	ᱨᱟᱢᱥᱟᱹᱤ ᱟᱜᱼᱟ ᱵᱤᱪᱟᱹᱨ, ᱟᱯᱟᱛᱜᱚᱲᱚᱢᱟᱜᱼᱟ ᱠᱷᱚᱱ ᱡᱩᱫᱟᱹ ᱜᱮ ᱛᱟᱸᱦᱮᱸᱠᱟᱱᱟ।
train_santalimale_02498	train_santalimale_02498.wav	4.68	0.794	48000	PASS	-	ᱡᱩᱜ ᱞᱮᱠᱟᱛᱮ ᱚᱞᱚᱠᱯᱟᱲᱦᱟᱣ ᱫᱚ ᱡᱟᱹᱨᱩᱲ ᱜᱮᱭ ᱢᱮᱛᱟᱜᱼᱟ ᱠᱟᱱ ᱛᱟᱸᱦᱮᱸᱠᱟᱱᱟ।
train_santalimale_02499	train_santalimale_02499.wav	6.61	0.794	48000	PASS	-	ᱵᱟᱵᱟ ᱵᱤᱫᱟᱹᱞ ᱠᱷᱚᱱ ᱜᱮ ᱚᱲᱟᱜᱼᱟ ᱨᱮᱭᱟᱜᱼᱟ ᱵᱷᱟᱜᱮ ᱚᱵᱚᱥᱛᱟ ᱫᱚᱭ ᱧᱮᱞ ᱟᱹᱜᱩ ᱟᱠᱟᱫᱼᱟ ᱛᱟᱸᱦᱮᱸᱠᱟᱱ ᱜᱮᱭᱟ।
train_santalimale_02500	train_santalimale_02500.wav	6.31	0.794	48000	PASS	-	ᱢᱮᱱᱠᱷᱟᱱ, ᱫᱷᱚᱱᱚᱫᱩᱨᱤᱵ ᱛᱟᱸᱦᱮᱸᱱ ᱛᱩᱞᱩᱡᱼᱟ ᱦᱚᱸ ᱯᱩᱨᱩᱱ ᱫᱚ ᱵᱟᱭ ᱵᱩᱡᱷᱟᱹᱣᱮᱫᱼᱟ ᱛᱟᱸᱦᱮᱸᱠᱟᱱᱟ।
train_santalimale_02501	train_santalimale_02501.wav	9.59	0.794	48000	PASS	-	ᱮᱱᱛᱮᱫᱼᱟ ᱵᱟᱝ ᱮ ᱚᱞᱚᱠᱯᱟᱲᱦᱟᱣ ᱞᱮᱱ ᱛᱮ, ᱡᱩᱢᱤᱡᱟᱭᱜᱟ ᱨᱮᱭᱟᱜᱼᱟ ᱱᱟᱠᱥᱟ ᱯᱟᱨᱪᱟ ᱧᱮᱞ ᱚᱪᱚᱭ ᱞᱟᱹᱜᱤᱫᱼᱟ ᱦᱚᱸ ᱮᱴᱟᱜᱼᱟ ᱦᱚᱲ ᱜᱚᱦᱱᱟᱣ ᱦᱩᱭᱩᱜᱼᱟ ᱠᱟᱱ ᱛᱟᱭᱟ।
train_santalimale_02502	train_santalimale_02502.wav	7.36	0.794	48000	PASS	-	ᱟᱨ ᱦᱚᱸᱭ ᱦᱩᱫᱤᱥᱚᱜᱩᱱᱟᱹᱱᱟ ᱡᱩᱫᱤ ᱡᱚᱢᱚᱧᱩᱸ ᱠᱩᱞᱟᱹᱣᱚᱜᱼᱟ ᱦᱚᱲ ᱜᱮ ᱜᱤᱫᱟᱹᱨᱚᱯᱤᱫᱟᱹᱨ ᱵᱟᱢ ᱯᱟᱲᱦᱟᱣ ᱚᱪᱚ ᱫᱟᱲᱮᱹ ᱣᱟᱭᱟ।
train_santalimale_02503	train_santalimale_02503.wav	6.29	0.794	48000	PASS	-	ᱚᱞᱚᱠᱯᱟᱲᱦᱟᱣ ᱦᱚᱲ ᱫᱚ ᱥᱚᱢᱟᱡ ᱨᱮ ᱟᱨ ᱥᱟᱦᱮᱵᱚᱥᱩᱵᱟᱹ ᱥᱟᱢᱟᱝ ᱨᱮ ᱢᱟᱱᱚᱛ ᱠᱚ ᱧᱟᱢᱟ।
train_santalimale_02504	train_santalimale_02504.wav	10.98	0.794	48000	PASS	-	ᱡᱩᱫᱤ ᱠᱤᱥᱟᱹᱸᱰ ᱦᱚᱲ ᱚᱞᱚᱜᱼᱟ ᱯᱟᱲᱦᱟᱣᱤᱡᱼᱟᱮ ᱛᱟᱸᱦᱮᱸᱱ ᱠᱷᱟᱱ, ᱢᱮᱛᱟᱜᱼᱟ ᱢᱮᱸ ᱜᱮᱭᱟᱱ ᱟᱨ ᱫᱷᱚᱱ ᱵᱟᱱᱟᱨ ᱜᱮ ᱛᱟᱦᱮᱸᱱ ᱠᱷᱟᱱ, ᱛᱚᱵᱮ ᱢᱟ ᱥᱚᱱᱟ ᱨᱮ ᱥᱚᱸᱫᱷᱟᱲ ᱥᱚ ᱵᱟᱨᱟᱜ ᱜᱮ।
train_santalimale_02505	train_santalimale_02505.wav	6.98	0.794	48000	PASS	-	ᱨᱟᱢᱥᱟᱹᱤ ᱫᱚ ᱟᱡᱼᱟ ᱨᱮᱱ ᱠᱚᱲᱟᱹ ᱦᱚᱯᱚᱱ ᱥᱟᱢᱞᱟᱞ ᱠᱩᱨᱩᱢᱩᱴᱩ ᱠᱟᱛᱮᱭ ᱯᱟᱲᱦᱟᱣ ᱚᱪᱚ ᱭᱮᱫᱮ ᱛᱟᱸᱦᱮᱸᱠᱟᱱᱟ।
train_santalimale_02506	train_santalimale_02506.wav	5.48	0.794	48000	PASS	-	ᱢᱮᱱᱠᱷᱟᱱ, ᱠᱩᱲᱤ ᱜᱤᱫᱨᱟᱹ ᱯᱟᱲᱦᱟᱣ ᱚᱪᱚ ᱠᱚ ᱫᱚ ᱵᱚᱜᱮ ᱵᱟᱭ ᱢᱮᱛᱟᱜᱼᱟ ᱠᱟᱱ ᱛᱟᱸᱦᱮᱸᱠᱟᱱᱟ।
train_santalimale_02507	train_santalimale_02507.wav	4.94	0.794	48000	PASS	-	ᱚᱱᱟᱛᱮ ᱠᱩᱲᱤ ᱜᱤᱫᱨᱟᱹ ᱯᱟᱠᱩ ᱫᱚ ᱴᱷᱤᱞᱤ ᱫᱟᱜᱼᱟ ᱩᱢᱟᱹᱨ ᱨᱮ ᱜᱮᱭ ᱴᱷᱟᱸᱣ ᱠᱟᱫᱮᱭᱟ।
train_santalimale_02508	train_santalimale_02508.wav	7.18	0.794	48000	PASS	-	ᱥᱟᱢᱞᱟᱞ ᱠᱤᱥᱟᱹᱸᱰ ᱚᱲᱟᱜᱼᱟ ᱨᱮᱱ ᱮᱠᱟᱯᱩᱛ ᱮ ᱛᱟᱸᱦᱮᱸᱠᱟᱱ ᱛᱮ ᱡᱟᱸᱦᱟᱸᱱᱟᱜᱼᱟ ᱜᱮᱭ ᱠᱷᱚᱡ ᱚᱱᱟ ᱜᱮ ᱠᱚ ᱠᱤᱨᱤᱧᱟᱭᱟ।
train_santalimale_02509	train_santalimale_02509.wav	5.28	0.794	48000	PASS	-	ᱦᱟᱤ ᱤᱥᱚᱠᱩᱞ ᱨᱮ ᱵᱷᱟᱹᱨᱛᱤ ᱛᱚᱨᱟ ᱱᱟᱸᱣᱟᱸ ᱦᱤᱨᱚ ᱥᱟᱤᱠᱤᱞ ᱮ ᱠᱤᱨᱤᱧ ᱟᱫᱮᱭᱟ।
train_santalimale_02510	train_santalimale_02510.wav	5.37	0.794	48000	PASS	-	ᱥᱟᱢᱞᱟᱞ ᱚᱞᱚᱠ ᱯᱟᱲᱦᱟᱣ ᱥᱮᱡᱼᱟ ᱩᱱᱟᱜᱼᱟ ᱫᱚ ᱵᱟᱭ ᱢᱚᱱᱮᱭᱟ ᱛᱤᱱᱟᱹᱜᱼᱟ ᱫᱚ ᱡᱤᱴᱡᱟᱴ ᱥᱮᱪ।
train_santalimale_02511	train_santalimale_02511.wav	6.40	0.794	48000	PASS	-	ᱚᱱᱮ ᱠᱚ ᱢᱮᱱ ᱥᱤᱠ ᱠᱷᱚᱨᱚᱪ ᱦᱚᱲ ᱢᱟ ᱜᱚᱨᱚᱡ ᱵᱟᱝ ᱟᱨ ᱜᱚᱨᱚᱡ ᱦᱚᱲ ᱢᱟ ᱠᱷᱚᱨᱚᱪ ᱵᱟᱝ।
train_santalimale_02512	train_santalimale_02512.wav	14.78	0.794	48000	PASS	-	ᱤᱥᱚᱠᱩᱞ ᱫᱚᱭ ᱪᱟᱹᱞᱟᱜᱼᱟ ᱜᱮᱭᱟ, ᱢᱮᱱᱠᱷᱟᱱ, ᱚᱱᱠᱟ ᱜᱮ ᱡᱮ ᱞᱮᱠᱟ ᱜᱤᱫᱨᱟᱹ ᱟᱛᱨᱩᱧ ᱠᱟᱛᱮ ᱡᱚᱬᱰᱨᱟ ᱫᱟᱠᱟ ᱠᱚ ᱡᱚᱢ ᱥᱮ ᱜᱷᱩᱥᱡᱚᱢ ᱦᱮᱣᱟ ᱥᱚᱨᱠᱟᱨᱤ ᱠᱚᱨᱚᱢᱪᱟᱹᱨᱤ ᱵᱮᱜᱚᱨ ᱩᱯᱨᱤ ᱟᱢᱫᱟᱹᱱᱤ ᱨᱮᱭᱟᱜᱼᱟ ᱯᱷᱟᱤᱞ ᱠᱚ ᱚᱴᱟᱜ।
train_santalimale_02513	train_santalimale_02513.wav	3.28	0.794	48000	PASS	-	ᱥᱟᱢᱞᱟᱞ ᱢᱮᱭᱴᱨᱤᱠ ᱠᱤᱞᱟᱥ ᱮ ᱨᱟᱠᱟᱵᱼᱟ ᱮᱱᱟ।
train_santalimale_02514	train_santalimale_02514.wav	3.79	0.794	48000	PASS	-	ᱨᱟᱹᱥᱤ ᱟᱛᱚ ᱱᱟᱨᱟᱭᱚᱬᱚᱯᱩᱨ ᱨᱮ ᱥᱤᱱᱫᱨᱟᱹᱫᱟᱱ ᱛᱟᱸᱦᱮᱸᱠᱟᱱᱟ।
train_santalimale_02515	train_santalimale_02515.wav	5.44	0.794	48000	PASS	-	ᱥᱟᱢᱞᱟᱞ ᱦᱚᱸ ᱟᱡᱼᱟ ᱨᱮᱱ ᱜᱟᱛᱮ ᱠᱚᱲᱟᱹ ᱥᱟᱸᱣ ᱥᱤᱱᱫᱨᱟᱹᱫᱟᱱ ᱧᱮᱞᱚᱮ ᱪᱟᱹᱞᱟᱣ ᱟᱠᱟᱱᱟ।
train_santalimale_02516	train_santalimale_02516.wav	2.96	0.794	48000	PASS	-	ᱫᱚᱝ ᱟᱠᱷᱲᱟᱹ ᱥᱮᱡᱼᱟ ᱠᱚ ᱪᱟᱹᱞᱟᱣ ᱥᱚᱨ ᱮᱱᱟ।
train_santalimale_02517	train_santalimale_02517.wav	7.17	0.794	48000	PASS	-	ᱚᱠᱚᱭ ᱠᱩᱲᱤ ᱭᱟᱜᱼᱟ ᱞᱩᱴᱤ ᱪᱤᱨᱤᱫᱼᱟ ᱠᱷᱚᱱ ᱩᱱᱟᱹᱜᱼᱟ ᱥᱚᱦᱟᱱ ᱥᱮᱨᱮᱧ ᱚᱬᱲᱚᱝ ᱠᱟᱛᱮ ᱥᱮᱨᱢᱟ ᱫᱩᱜᱟᱹᱩ ᱨᱟᱸᱣᱟᱸᱭᱮᱱᱟ?
train_santalimale_02518	train_santalimale_02518.wav	3.36	0.794	48000	PASS	-	ᱥᱟᱢᱞᱟᱞ ᱪᱚᱸᱰᱚᱸᱜᱼᱟ ᱧᱚᱜᱼᱟ ᱠᱟᱛᱮᱭ ᱠᱚᱭᱚᱜᱼᱟ ᱠᱮᱫᱟ।
train_santalimale_02519	train_santalimale_02519.wav	4.88	0.794	48000	PASS	-	ᱦᱚ ᱡᱚᱵᱟ! ᱱᱩᱤ ᱜᱮ ᱪᱚ ᱵᱟᱲᱮᱹᱰᱤᱦ ᱛᱮ ᱯᱮᱰᱟᱦᱚᱲᱚᱜᱼᱟ ᱮ ᱪᱟᱹᱞᱟᱣ ᱞᱮᱱᱟ।
train_santalimale_02520	train_santalimale_02520.wav	4.75	0.794	48000	PASS	-	ᱥᱟᱢᱞᱟᱞ ᱚᱬᱰᱮ ᱦᱚᱸ ᱜᱟᱞᱢᱟᱨᱟᱣ ᱨᱮᱭᱟᱜᱼᱟ ᱮ ᱠᱩᱨᱩᱢᱩᱴᱩ ᱞᱮᱫᱼᱟ ᱜᱮᱭᱟ।
train_santalimale_02521	train_santalimale_02521.wav	3.33	0.794	48000	PASS	-	ᱢᱮᱱᱠᱷᱟᱱ, ᱰᱷᱮᱨ ᱛᱟᱠ ᱫᱚ ᱵᱟᱭ ᱧᱟᱢ ᱞᱮᱫᱟ।
train_santalimale_02522	train_santalimale_02522.wav	3.15	0.794	48000	PASS	-	ᱮᱱ ᱦᱚᱸ ᱛᱷᱚᱲᱟᱹ ᱫᱚᱠᱤᱱ ᱚᱯᱚᱨᱚᱢ ᱟᱠᱟᱱ ᱜᱮᱭᱟ।
train_santalimale_02523	train_santalimale_02523.wav	5.92	0.794	48000	PASS	-	ᱛᱮᱦᱮᱸᱧ ᱫᱚ ᱡᱟᱸᱦᱟᱸ ᱞᱮᱠᱟ ᱛᱮᱣ ᱧᱟᱯᱟᱢᱚᱜᱼᱟ ᱜᱮᱭᱟ ᱟᱨ ᱟᱭᱟᱜᱼᱟ ᱚᱱᱛᱚᱨ ᱠᱟᱛᱷᱟᱭ ᱥᱚᱫᱚᱨᱟᱭᱟ।
train_santalimale_02524	train_santalimale_02524.wav	6.30	0.794	48000	PASS	-	ᱮᱱᱛᱮᱫᱼᱟ ᱵᱟᱲᱮᱹᱰᱤᱦ ᱨᱮ ᱯᱟᱹᱦᱤᱞ ᱫᱚᱢᱮ ᱧᱮᱞᱞᱮᱫᱮ ᱡᱚᱠᱷᱮᱡᱼᱟ ᱠᱷᱚᱱ ᱜᱮ ᱢᱚᱱᱮ ᱛᱚᱞ ᱟᱠᱟᱱ ᱛᱟᱭᱟ।
