यह सफ़ेद शहर है।	ᱱᱚᱣᱟ ᱫᱚ ᱫᱟᱹᱲ ᱥᱚᱦᱚᱨ ᱠᱟᱱᱟ।	hi2sat_f1=0.18(model:ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱥᱟᱭᱤᱴ ᱥᱟᱦᱟᱨ ᱾); sat2hi_f1=0.67(model:यह एक पलायन शहर है।)
यह छोटा समय है।	ᱱᱚᱣᱟ ᱫᱚ ᱦᱩᱰᱤᱧ ᱚᱠᱛᱚ ᱠᱟᱱᱟ।	hi2sat_f1=0.60(model:ᱱᱚᱶᱟ ᱫᱚ ᱦᱩᱰᱤᱧ ᱚᱠᱛᱚ ᱾)
मेज़ पर सौ चावल हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱢᱤᱫ ᱥᱟᱭ ᱜᱚᱴᱟᱝ ᱪᱟᱣᱞ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.27(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱥᱟᱭ ᱥᱟᱭ ꯆꯦꯡ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.55(model:तालिका में एक सौ चावल हैं।)
यह एक हाथी है।	ᱱᱚᱣᱟ ᱫᱚ ᱢᱤᱫ ᱦᱟᱛᱤ ᱠᱟᱱᱟ।	hi2sat_f1=0.20(model:ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱦᱟᱹᱱᱛᱤ ᱾)
मेज़ पर तीस पाँच माँ हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱮ ᱜᱮᱞ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱟᱫᱟᱢ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.56(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱯᱮ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱟᱭᱳ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾); sat2hi_f1=0.33(model:टेबल पर साढ़े तीन आदम हैं।)
यह कपड़ा अच्छा है।	ᱱᱚᱣᱟ ᱫᱚ ᱠᱟᱯᱲᱟ ᱱᱟᱯᱟᱭ ᱠᱟᱱᱟ।	hi2sat_f1=0.36(model:ᱱᱚᱶᱟ ᱦᱚᱨᱚᱜᱼᱵᱩᱴᱟᱹ ᱫᱚ ᱟᱹᱰᱤ ᱱᱟᱯᱟᱭ ᱾); sat2hi_f1=0.60(model:यह कपड़े के लिए अच्छा है।)
मेज़ पर एक पानी हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱢᱤᱫ ᱜᱚᱴᱟᱝ ᱫᱟᱜ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.31(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱢᱤᱫᱴᱟᱝ ᱫᱟᱜ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.44(model:टेबल पर पानी है।)
विद्यालय में पंद्रह काग़ज़ हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱜᱮᱞ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱠᱟᱜᱚᱡᱽ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.50(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱜᱮᱞ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱠᱟᱯᱟᱨ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.60(model:चंडीगढ़ में पंद्रह पेपर हैं।)
विद्यालय में पचास दोस्त हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱢᱚᱬᱮ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱜᱟᱛᱮ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.62(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱜᱟᱛᱮ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾); sat2hi_f1=0.55(model:चंडीगढ़ में पाँच हजार दोस्त हैं।)
विद्यालय में आठ आदमी हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱤᱨᱟᱹᱞ ᱜᱚᱴᱟᱝ ᱦᱚᱲ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.40(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ 8 ᱦᱚᱲ ᱠᱚ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾); sat2hi_f1=0.55(model:चंडीगढ़ में आठ लोग रहते हैं।)
मेरे पास साठ पेन हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱛᱩᱨᱩᱭ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱯᱮᱱ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	sat2hi_f1=0.55(model:मेरे पास छह हजार पैन हैं।)
मेरे पास बीस नौ सब्ज़ी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱠᱩᱲᱤ ᱟᱨᱮ ᱜᱚᱴᱟᱝ ᱥᱚᱵᱽᱡᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.47(model:ᱤᱧ ᱴᱷᱮᱱ ᱵᱟᱨ ᱥᱟᱭ ᱱᱟᱹ ᱜᱚᱴᱟᱝ ᱥᱟᱡᱚᱠ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.57(model:मेरे पास नौ लड़कियों के लिए वेजी हैं।)
मेरे पास बीस नमक हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱠᱩᱲᱤ ᱜᱚᱴᱟᱝ ᱱᱩᱱ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.43(model:ᱤᱧ ᱴᱷᱮᱱ ᱵᱟᱨ ᱥᱟᱭ ᱥᱚᱞᱴ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.55(model:मेरे पास लड़की के होंठ हैं।)
यह छोटा घर है।	ᱱᱚᱣᱟ ᱫᱚ ᱦᱩᱰᱤᱧ ᱚᱲᱚᱜ ᱠᱟᱱᱟ।	hi2sat_f1=0.36(model:ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱦᱩᱰᱤᱧ ᱚᱲᱟᱜ ᱾); sat2hi_f1=0.67(model:यह छोटा सा रिसाव है।)
मेरे पास तीन शिक्षक हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱯᱮ ᱜᱚᱴᱟᱝ ᱥᱟᱦᱟᱸ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.00(model:ᱤᱧᱟᱹᱜ ᱯᱮᱭᱟ ᱥᱮᱪᱮᱫᱤᱭᱟᱹ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾)
समय कहाँ है?	ᱚᱠᱛᱚ ᱚᱠᱟᱨᱮ ᱢᱮᱱᱟᱜᱼᱟ?	hi2sat_f1=0.50(model:ᱚᱠᱛᱚ ᱫᱚ ᱪᱮᱫ ᱨᱮ ᱢᱮᱱᱟᱜᱼᱟ?)
मेरे पास बीस छात्र हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱠᱩᱲᱤ ᱜᱚᱴᱟᱝ ᱯᱟᱹᱴᱷᱩᱣᱟᱹ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.00(model:ᱤᱧᱟᱹᱜ ᱵᱟᱨ ᱥᱟᱭ ᱥᱮᱪᱮᱫᱤᱭᱟᱹ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾); sat2hi_f1=0.60(model:मेरे पास कुछ लड़कियाँ हैं।)
विद्यालय में चालीस पाँच पेन हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱯᱮᱱ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.47(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱯᱮᱹᱴᱤ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱯᱮᱱ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.36(model:चंडीगढ़ में चार-पाँच पैन हैं।)
मेज़ पर चालीस सात आदमी हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱦᱚᱲ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.50(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱮᱭᱟᱭ ᱦᱚᱲ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾); sat2hi_f1=0.36(model:टेबल पर चार-सात लोग हैं।)
मेरे पास तीस चार पेंसिल हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱯᱮ ᱜᱮᱞ ᱯᱩᱱ ᱜᱚᱴᱟᱝ ᱯᱮᱱᱥᱤᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.53(model:ᱤᱧ ᱴᱷᱮᱱ ᱯᱮᱹᱥᱤᱼ4 ᱯᱮᱱᱥᱤᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾)
यह घर नहीं है।	ᱱᱚᱣᱟ ᱫᱚ ᱚᱲᱚᱜ ᱵᱟᱝ ᱠᱟᱱᱟ।	hi2sat_f1=0.33(model:ᱱᱚᱶᱟ ᱫᱚ ᱚᱲᱟᱜ ᱫᱚ ᱵᱟᱝ ᱠᱟᱱᱟ ᱾)
विद्यालय में चौदह पिता हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱜᱮᱞ ᱯᱩᱱ ᱜᱚᱴᱟᱝ ᱟᱯᱟᱛ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.33(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱜᱮᱞ ᱜᱮᱞ ᱜᱮᱞ ᱦᱚᱲ ᱵᱟᱵᱟ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾)
यह बड़ा जंगल है।	ᱱᱚᱣᱟ ᱫᱚ ᱟᱹᱰᱤ ᱢᱟᱨᱟᱝ ᱡᱚᱸᱜᱮᱞ ᱠᱟᱱᱟ।	hi2sat_f1=0.33(model:ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱢᱟᱨᱟᱝ ᱵᱤᱨ ᱾); sat2hi_f1=0.60(model:यह एक बहुत बड़ा झटका है।)
मेज़ पर तीस तीन सूरज हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱮ ᱜᱮᱞ ᱯᱮ ᱜᱚᱴᱟᱝ ᱥᱩᱯ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.38(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱯᱮ ᱜᱚᱴᱟᱝ ᱫᱤᱱ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.36(model:टेबल पर तैंतीस सूप हैं।)
मेज़ पर उन्नीस अक्षर हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱜᱮᱞ ᱟᱨᱮ ᱜᱚᱴᱟᱝ ᱚᱠᱷᱚᱨ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.38(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱜᱮᱞ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱮᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.40(model:तालिका में नौ अक्षर हैं।)
मेज़ पर बीस पानी हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱠᱩᱲᱤ ᱜᱚᱴᱟᱝ ᱫᱟᱜ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.43(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱫᱟᱜ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.55(model:टेबल पर लड़कियों के पानी हैं।)
यह बड़ा हवा है।	ᱱᱚᱣᱟ ᱫᱚ ᱟᱹᱰᱤ ᱢᱟᱨᱟᱝ ᱦᱟᱣᱟ ᱠᱟᱱᱟ।	hi2sat_f1=0.31(model:ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱢᱟᱨᱟᱝ ᱦᱚᱭ ᱠᱟᱱᱟ ᱾); sat2hi_f1=0.60(model:यह एक बहुत बड़ा व्यंजन है।)
मेज़ पर अठारह आदमी हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱜᱮᱞ ᱤᱨᱟᱹᱞ ᱜᱚᱴᱟᱝ ᱦᱚᱲ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.47(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱜᱮᱞ ᱜᱮᱞ ᱦᱚᱲ ᱦᱚᱲᱠᱚ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾); sat2hi_f1=0.40(model:आठ लोग टेबल पर हैं।)
विद्यालय में चालीस पाँच चाँद हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱪᱟᱸᱫᱚ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.35(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱜᱮᱞ ᱯᱮ ᱜᱚᱴᱟᱝ ᱪᱚᱱᱫᱨ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.36(model:चंडीगढ़ में चौदह महीने हैं।)
मेरे पास बीस दाल हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱠᱩᱲᱤ ᱜᱚᱴᱟᱝ ᱫᱟᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.57(model:ᱤᱧ ᱴᱷᱮᱱ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱫᱟᱞᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.55(model:मेरे पास लड़कियों के दल हैं।)
मेज़ पर चालीस तीन हाथी हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱯᱮ ᱜᱚᱴᱟᱝ ᱦᱟᱛᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.38(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱯᱮ ᱜᱚᱴᱟᱝ ᱦᱟᱹᱱᱛᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.55(model:टेबल पर चौदह हाथी हैं।)
मेरे पास तीन तेल हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱯᱮ ᱜᱚᱴᱟᱝ ᱛᱮᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.46(model:ᱤᱧ ᱴᱷᱮᱱ ᱯᱮᱭᱟ ᱛᱮᱹᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾)
मेज़ पर नौ मेज़ हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱟᱨᱮ ᱜᱚᱴᱟᱝ ᱴᱮᱵᱩᱞ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.29(model:ᱴᱮᱵᱤᱞ ᱨᱮ 9 ᱜᱚᱴᱟᱝ ᱴᱮᱵᱤᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.60(model:टेबल पर नौ टेबल हैं।)
विद्यालय में चालीस छः शिक्षक हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱥᱟᱦᱟᱸ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.47(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱥᱮᱪᱮᱫᱤᱭᱟᱹ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾); sat2hi_f1=0.31(model:चंडीगढ़ में चार सौ छह बाघ हैं।)
मेरे पास तीस आठ बंदर हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱯᱮ ᱜᱮᱞ ᱤᱨᱟᱹᱞ ᱜᱚᱴᱟᱝ ᱵᱟᱸᱫᱚᱨ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	sat2hi_f1=0.50(model:मेरे पास साढ़े तीन बांध हैं।)
मेज़ पर आठ चिड़िया हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱤᱨᱟᱹᱞ ᱜᱚᱴᱟᱝ ᱪᱤᱲᱤᱡ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.29(model:ᱴᱮᱵᱤᱞ ᱨᱮ 8 ᱜᱚᱴᱟᱝ ꯎꯆꯦꯛ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.40(model:तालिका में आठ चीट्स हैं।)
मेज़ पर बीस आठ शब्द हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱠᱩᱲᱤ ᱤᱨᱟᱹᱞ ᱜᱚᱴᱟᱝ ᱥᱚᱵᱚᱫ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.24(model:ᱴᱮᱵᱤᱞ ᱨᱮ 20 ᱜᱚᱴᱟᱝ 8 ᱜᱚᱴᱟᱝ ᱥᱟᱵᱟᱫ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.46(model:टेबल पर लड़कियों के आठ कमरे हैं।)
मेज़ पर चालीस पाँच नारियल हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱱᱟᱨᱤᱭᱟᱞ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.33(model:ᱴᱮᱵᱤᱞ ᱨᱮ 40 ᱜᱚᱴᱟᱝ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱱᱟᱨᱠᱮᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.50(model:टेबल पर चौदह नारियल होते हैं।)
यह गर्म शब्द है।	ᱱᱚᱣᱟ ᱫᱚ ᱨᱚᱜᱽ ᱥᱚᱵᱚᱫ ᱠᱟᱱᱟ।	hi2sat_f1=0.18(model:ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱦᱩᱴ ᱥᱟᱵᱟᱫ ᱾); sat2hi_f1=0.50(model:यह राग सभा है।)
मेज़ पर तीस बहन हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱮ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱵᱚᱦᱮᱱ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.50(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱯᱮ ᱜᱚᱴᱟᱝ ᱵᱳᱭᱫᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾); sat2hi_f1=0.60(model:टेबल पर तीस बाहें हैं।)
मेरे पास चौदह भेड़ हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱯᱩᱱ ᱜᱚᱴᱟᱝ ᱵᱷᱮᱲ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.62(model:ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱯᱮ ᱜᱚᱴᱟᱝ ᱢᱮᱲᱟ ᱢᱮᱱᱟᱜᱼᱟ ᱾)
मेरे पास चार घोड़ा हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱯᱩᱱ ᱜᱚᱴᱟᱝ ᱜᱷᱚᱲᱟ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.57(model:ᱤᱧ ᱴᱷᱮᱱ ᱯᱳᱱ ᱜᱚᱴᱟᱝ ᱜᱷᱳᱨ ᱢᱮᱱᱟᱜᱼᱟ ᱾)
मेरे पास कपड़ा है।	ᱤᱧ ᱨᱮᱱ ᱠᱟᱯᱲᱟ ᱢᱮᱱᱟᱜᱼᱟ।	hi2sat_f1=0.20(model:ᱤᱧ ᱴᱷᱮᱱ ᱢᱤᱫᱴᱟᱝ ᱠᱟᱪ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.50(model:मेरे पास कपड़े हैं।)
विद्यालय में बीस तीन सेब हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱠᱩᱲᱤ ᱯᱮ ᱜᱚᱴᱟᱝ ᱥᱮᱯ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.40(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱯᱮ ᱜᱚᱴᱟᱝ ᱟᱢᱚᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.36(model:लड़की की तीन आकृतियाँ हैं।)
मेरे पास अठारह मेज़ हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱤᱨᱟᱹᱞ ᱜᱚᱴᱟᱝ ᱴᱮᱵᱩᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.62(model:ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱴᱮᱵᱤᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.60(model:मेरे पास आठ टेबल हैं।)
मेज़ पर तीस मुर्गी हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱮ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱢᱩᱠᱨᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.53(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱯᱮ ᱜᱚᱴᱟᱝ ᱢᱩᱠᱨᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.60(model:टेबल पर तीस मुर्गा हैं।)
मेज़ पर बीस आठ अक्षर हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱠᱩᱲᱤ ᱤᱨᱟᱹᱞ ᱜᱚᱴᱟᱝ ᱚᱠᱷᱚᱨ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.25(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱜᱮᱞ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱮᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.62(model:टेबल पर लड़कियों के आठ अक्षर हैं।)
यह काला दवा है।	ᱱᱚᱣᱟ ᱫᱚ ᱠᱟᱞᱟ ᱫᱟᱹᱣᱟ ᱠᱟᱱᱟ।	hi2sat_f1=0.18(model:ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱠᱟᱞᱟᱜ ᱵᱮᱶᱦᱟᱨ ᱾); sat2hi_f1=0.50(model:यह काला होने की धमकी दे रहा है।)
यह अच्छा अंडा है।	ᱱᱚᱣᱟ ᱫᱚ ᱱᱟᱯᱟᱭ ᱟᱱᱫᱟ ᱠᱟᱱᱟ।	hi2sat_f1=0.36(model:ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱱᱟᱯᱟᱭ ᱮᱝᱰᱟ ᱾)
मेरे पास एक तेल हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱢᱤᱫ ᱜᱚᱴᱟᱝ ᱛᱮᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.46(model:ᱤᱧ ᱴᱷᱮᱱ ᱢᱤᱫᱴᱟᱝ ᱯᱮᱞᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱾)
मेज़ पर चालीस सात मछली हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱢᱟᱪᱷᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.38(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱢᱤᱥ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.18(model:तालिका में चार-सात मछलियाँ हैं।)
यह पीला नमक है।	ᱱᱚᱣᱟ ᱫᱚ ᱯᱤᱞ ᱱᱩᱱ ᱠᱟᱱᱟ।	hi2sat_f1=0.18(model:ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱡᱚᱞᱟ ᱥᱚᱞᱴ ᱾); sat2hi_f1=0.50(model:यह पिल नून है।)
मेज़ पर दो पिता हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱟᱯᱟᱛ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.43(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱵᱟᱨ ᱵᱟᱵᱟ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾)
मेज़ पर पाँच लड़का हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱠᱚᱲᱟ ᱜᱤᱫᱽᱨᱟᱹ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	sat2hi_f1=0.40(model:तबूल में पाँच लड़के हैं।)
विद्यालय में पाँच पेंसिल हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱯᱮᱱᱥᱤᱞ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.57(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱯᱮᱱᱥᱤᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾)
